vg gm vg idbyw vg gmbyid vg gmbygds vg ft vg cgg vg gds vg Voverdrive
 3.40000000e-01  3.91457308e-13  3.40000000e-01  6.36594015e-15  3.40000000e-01  3.07462291e+01  3.40000000e-01  5.50723800e+01  3.40000000e-01  4.64518981e+01  3.40000000e-01  8.42715421e-15  3.40000000e-01  7.10805141e-15  3.40000000e-01 -6.72335014e-01 
 3.50000000e-01  5.32181960e-13  3.50000000e-01  8.65708613e-15  3.50000000e-01  3.07367833e+01  3.50000000e-01  5.50554576e+01  3.50000000e-01  6.35414648e+01  3.50000000e-01  8.37534926e-15  3.50000000e-01  9.66628892e-15  3.50000000e-01 -6.62335014e-01 
 3.60000000e-01  7.23385018e-13  3.60000000e-01  1.17716300e-14  3.60000000e-01  3.07257795e+01  3.60000000e-01  5.50357434e+01  3.60000000e-01  8.68833703e+01  3.60000000e-01  8.32593182e-15  3.60000000e-01  1.31439129e-14  3.60000000e-01 -6.52335014e-01 
 3.70000000e-01  9.83108765e-13  3.70000000e-01  1.60047851e-14  3.70000000e-01  3.07129637e+01  3.70000000e-01  5.50127820e+01  3.70000000e-01  1.18748286e+02  3.70000000e-01  8.27893016e-15  3.70000000e-01  1.78705517e-14  3.70000000e-01 -6.42335014e-01 
 3.80000000e-01  1.33580674e-12  3.80000000e-01  2.17571983e-14  3.80000000e-01  3.06980413e+01  3.80000000e-01  5.49860452e+01  3.80000000e-01  1.62223080e+02  3.80000000e-01  8.23438158e-15  3.80000000e-01  2.42935592e-14  3.80000000e-01 -6.32335014e-01 
 3.90000000e-01  1.81460022e-12  3.90000000e-01  2.95723682e-14  3.90000000e-01  3.06806713e+01  3.90000000e-01  5.49549216e+01  3.90000000e-01  2.21499820e+02  3.90000000e-01  8.19233270e-15  3.90000000e-01  3.30197945e-14  3.90000000e-01 -6.22335014e-01 
 4.00000000e-01  2.46431624e-12  4.00000000e-01  4.01872033e-14  4.00000000e-01  3.06604595e+01  4.00000000e-01  5.49187038e+01  4.00000000e-01  3.02264773e+02  4.00000000e-01  8.15283971e-15  4.00000000e-01  4.48720758e-14  4.00000000e-01 -6.12335014e-01 
 4.10000000e-01  3.34557087e-12  4.10000000e-01  5.46002590e-14  4.10000000e-01  3.06369506e+01  4.10000000e-01  5.48765751e+01  4.10000000e-01  4.12220771e+02  4.10000000e-01  8.11596870e-15  4.10000000e-01  6.09653731e-14  4.10000000e-01 -6.02335014e-01 
 4.20000000e-01  4.54024572e-12  4.20000000e-01  7.41637066e-14  4.20000000e-01  3.06096198e+01  4.20000000e-01  5.48275935e+01  4.20000000e-01  5.61786726e+02  4.20000000e-01  8.08179601e-15  4.20000000e-01  8.28095021e-14  4.20000000e-01 -5.92335014e-01 
 4.30000000e-01  6.15881572e-12  4.30000000e-01  1.00707097e-13  4.30000000e-01  3.05778633e+01  4.30000000e-01  5.47706753e+01  4.30000000e-01  7.65031447e+02  4.30000000e-01  8.05040857e-15  4.30000000e-01  1.12447321e-13  4.30000000e-01 -5.82335014e-01 
 4.40000000e-01  8.35012644e-12  4.40000000e-01  1.36703605e-13  4.40000000e-01  3.05409884e+01  4.40000000e-01  5.47045761e+01  4.40000000e-01  1.04091574e+03  4.40000000e-01  8.02190426e-15  4.40000000e-01  1.52640365e-13  4.40000000e-01 -5.72335014e-01 
 4.50000000e-01  1.13143971e-11  4.50000000e-01  1.85492853e-13  4.50000000e-01  3.04982022e+01  4.50000000e-01  5.46278713e+01  4.50000000e-01  1.41493770e+03  4.50000000e-01  7.99639239e-15  4.50000000e-01  2.07117664e-13  4.50000000e-01 -5.62335014e-01 
 4.60000000e-01  1.53204475e-11  4.60000000e-01  2.51578849e-13  4.60000000e-01  3.04486002e+01  4.60000000e-01  5.45389347e+01  4.60000000e-01  1.92130161e+03  4.60000000e-01  7.97399402e-15  4.60000000e-01  2.80908448e-13  4.60000000e-01 -5.52335014e-01 
 4.70000000e-01  2.07284205e-11  4.70000000e-01  3.41027196e-13  4.70000000e-01  3.03911546e+01  4.70000000e-01  5.44359175e+01  4.70000000e-01  2.60576128e+03  4.70000000e-01  7.95484247e-15  4.70000000e-01  3.80785728e-13  4.70000000e-01 -5.42335014e-01 
 4.80000000e-01  2.80195954e-11  4.80000000e-01  4.61992909e-13  4.80000000e-01  3.03247029e+01  4.80000000e-01  5.43167262e+01  4.80000000e-01  3.52932358e+03  4.80000000e-01  7.93908372e-15  4.80000000e-01  5.15855747e-13  4.80000000e-01 -5.32335014e-01 
 4.90000000e-01  3.78352724e-11  4.90000000e-01  6.25419060e-13  4.90000000e-01  3.02479368e+01  4.90000000e-01  5.41790034e+01  4.90000000e-01  4.77303649e+03  4.90000000e-01  7.92687685e-15  4.90000000e-01  6.98338288e-13  4.90000000e-01 -5.22335014e-01 
 5.00000000e-01  5.10271268e-11  5.00000000e-01  8.45957431e-13  5.00000000e-01  3.01593939e+01  5.00000000e-01  5.40201102e+01  5.00000000e-01  6.44412537e+03  5.00000000e-01  7.91839449e-15  5.00000000e-01  9.44595015e-13  5.00000000e-01 -5.12335014e-01 
 5.10000000e-01  6.87218804e-11  5.10000000e-01  1.14317545e-12  5.10000000e-01  3.00574511e+01  5.10000000e-01  5.38371143e+01  5.10000000e-01  8.68377756e+03  5.10000000e-01  7.91382321e-15  5.10000000e-01  1.27647778e-12  5.10000000e-01 -5.02335014e-01 
 5.20000000e-01  9.24035650e-11  5.20000000e-01  1.54312902e-12  5.20000000e-01  2.99403238e+01  5.20000000e-01  5.36267858e+01  5.20000000e-01  1.16769007e+04  5.20000000e-01  7.91336394e-15  5.20000000e-01  1.72308602e-12  5.20000000e-01 -4.92335014e-01 
 5.30000000e-01  1.24016986e-10  5.30000000e-01  2.08039812e-12  5.30000000e-01  2.98060705e+01  5.30000000e-01  5.33856034e+01  5.30000000e-01  1.56641843e+04  5.30000000e-01  7.91723230e-15  5.30000000e-01  2.32304175e-12  5.30000000e-01 -4.82335014e-01 
 5.40000000e-01  1.66096144e-10  5.40000000e-01  2.80070053e-12  5.40000000e-01  2.96526070e+01  5.40000000e-01  5.31097774e+01  5.40000000e-01  2.09567617e+04  5.40000000e-01  7.92565888e-15  5.40000000e-01  3.12741180e-12  5.40000000e-01 -4.72335014e-01 
 5.50000000e-01  2.21921199e-10  5.50000000e-01  3.76421769e-12  5.50000000e-01  2.94777318e+01  5.50000000e-01  5.27952906e+01  5.50000000e-01  2.79536829e+04  5.50000000e-01  7.93888948e-15  5.50000000e-01  4.20342792e-12  5.50000000e-01 -4.62335014e-01 
 5.60000000e-01  2.95706859e-10  5.60000000e-01  5.04978286e-12  5.60000000e-01  2.92791658e+01  5.60000000e-01  5.24379665e+01  5.60000000e-01  3.71622440e+04  5.60000000e-01  7.95718523e-15  5.60000000e-01  5.63917480e-12  5.60000000e-01 -4.52335014e-01 
 5.70000000e-01  3.92823762e-10  5.70000000e-01  6.76009356e-12  5.70000000e-01  2.90546098e+01  5.70000000e-01  5.20335665e+01  5.70000000e-01  4.92209614e+04  5.70000000e-01  7.98082261e-15  5.70000000e-01  7.54942988e-12  5.70000000e-01 -4.42335014e-01 
