vg	gm	idbyw	gmbyid	gmbygds	ft	cgg	gds	Voverdrive	vd
1.970000e+00	1.723331e-04	1.780639e-04	4.839081e-01	1.147979e-01	4.788204e+10	3.599117e-15	1.501187e-03	1.289770e+00	2.000000e-01
1.980000e+00	1.697340e-04	1.789186e-04	4.743329e-01	1.123859e-01	4.714455e+10	3.600289e-15	1.510278e-03	1.299770e+00	2.000000e-01
1.990000e+00	1.671447e-04	1.797604e-04	4.649097e-01	1.100177e-01	4.641048e+10	3.601443e-15	1.519253e-03	1.309770e+00	2.000000e-01
2.000000e+00	1.645657e-04	1.805893e-04	4.556354e-01	1.076920e-01	4.567995e+10	3.602581e-15	1.528114e-03	1.319770e+00	2.000000e-01
0.000000e+00	2.322792e-12	4.451045e-14	2.609265e+01	4.020743e+01	1.886143e+03	1.231504e-15	5.777021e-14	-6.794079e-01	3.000000e-01
1.000000e-02	3.015233e-12	5.778033e-14	2.609221e+01	4.036923e+01	2.457898e+03	1.226753e-15	7.469137e-14	-6.694079e-01	3.000000e-01
2.000000e-02	3.914068e-12	7.500599e-14	2.609170e+01	4.053228e+01	3.202394e+03	1.222232e-15	9.656668e-14	-6.594079e-01	3.000000e-01
3.000000e-02	5.080803e-12	9.736649e-14	2.609113e+01	4.069661e+01	4.171603e+03	1.217950e-15	1.248459e-13	-6.494079e-01	3.000000e-01
4.000000e-02	6.595267e-12	1.263923e-13	2.609047e+01	4.086221e+01	5.433043e+03	1.213918e-15	1.614026e-13	-6.394079e-01	3.000000e-01
5.000000e-02	8.561067e-12	1.640697e-13	2.608973e+01	4.102909e+01	7.074403e+03	1.210147e-15	2.086585e-13	-6.294079e-01	3.000000e-01
6.000000e-02	1.111267e-11	2.129770e-13	2.608888e+01	4.119726e+01	9.209513e+03	1.206651e-15	2.697428e-13	-6.194079e-01	3.000000e-01
7.000000e-02	1.442457e-11	2.764606e-13	2.608792e+01	4.136672e+01	1.198608e+04	1.203443e-15	3.486997e-13	-6.094079e-01	3.000000e-01
8.000000e-02	1.872322e-11	3.588636e-13	2.608682e+01	4.153748e+01	1.559567e+04	1.200540e-15	4.507549e-13	-5.994079e-01	3.000000e-01
9.000000e-02	2.430249e-11	4.658224e-13	2.608558e+01	4.170952e+01	2.028660e+04	1.197958e-15	5.826605e-13	-5.894079e-01	3.000000e-01
1.000000e-01	3.154369e-11	6.046521e-13	2.608416e+01	4.188286e+01	2.638058e+04	1.195716e-15	7.531406e-13	-5.794079e-01	3.000000e-01
1.100000e-01	4.094155e-11	7.848456e-13	2.608255e+01	4.205748e+01	3.429415e+04	1.193835e-15	9.734663e-13	-5.694079e-01	3.000000e-01
1.200000e-01	5.313796e-11	1.018721e-12	2.608071e+01	4.223338e+01	4.456628e+04	1.192335e-15	1.258198e-12	-5.594079e-01	3.000000e-01
1.300000e-01	6.896563e-11	1.322264e-12	2.607862e+01	4.241054e+01	5.789388e+04	1.191242e-15	1.626144e-12	-5.494079e-01	3.000000e-01
1.400000e-01	8.950476e-11	1.716212e-12	2.607625e+01	4.258895e+01	7.517742e+04	1.190580e-15	2.101596e-12	-5.394079e-01	3.000000e-01
1.500000e-01	1.161564e-10	2.227476e-12	2.607354e+01	4.276859e+01	9.757943e+04	1.190378e-15	2.715927e-12	-5.294079e-01	3.000000e-01
1.600000e-01	1.507375e-10	2.890962e-12	2.607047e+01	4.294942e+01	1.265996e+05	1.190664e-15	3.509651e-12	-5.194079e-01	3.000000e-01
1.700000e-01	1.956042e-10	3.751955e-12	2.606697e+01	4.313142e+01	1.641705e+05	1.191469e-15	4.535073e-12	-5.094079e-01	3.000000e-01
1.800000e-01	2.538111e-10	4.869188e-12	2.606298e+01	4.331454e+01	2.127808e+05	1.192829e-15	5.859721e-12	-4.994079e-01	3.000000e-01
1.900000e-01	3.293181e-10	6.318835e-12	2.605845e+01	4.349874e+01	2.756312e+05	1.194778e-15	7.570750e-12	-4.894079e-01	3.000000e-01
2.000000e-01	4.272569e-10	8.199671e-12	2.605330e+01	4.368395e+01	3.568342e+05	1.197354e-15	9.780639e-12	-4.794079e-01	3.000000e-01
2.100000e-01	5.542771e-10	1.063976e-11	2.604743e+01	4.387010e+01	4.616679e+05	1.200597e-15	1.263451e-11	-4.694079e-01	3.000000e-01
2.200000e-01	7.189922e-10	1.380513e-11	2.604077e+01	4.405711e+01	5.968977e+05	1.204548e-15	1.631955e-11	-4.594079e-01	3.000000e-01
2.300000e-01	9.325567e-10	1.791092e-11	2.603319e+01	4.424488e+01	7.711848e+05	1.209252e-15	2.107717e-11	-4.494079e-01	3.000000e-01
2.400000e-01	1.209411e-09	2.323594e-11	2.602457e+01	4.443329e+01	9.956028e+05	1.214752e-15	2.721858e-11	-4.394079e-01	3.000000e-01
2.500000e-01	1.568242e-09	3.014135e-11	2.601478e+01	4.462221e+01	1.284290e+06	1.221097e-15	3.514487e-11	-4.294079e-01	3.000000e-01
2.600000e-01	2.033220e-09	3.909488e-11	2.600366e+01	4.481148e+01	1.655270e+06	1.228332e-15	4.537275e-11	-4.194079e-01	3.000000e-01
2.700000e-01	2.635598e-09	5.070205e-11	2.599104e+01	4.500092e+01	2.131488e+06	1.236507e-15	5.856765e-11	-4.094079e-01	3.000000e-01
2.800000e-01	3.415757e-09	6.574652e-11	2.597671e+01	4.519033e+01	2.742106e+06	1.245669e-15	7.558602e-11	-3.994079e-01	3.000000e-01
2.900000e-01	4.425844e-09	8.524200e-11	2.596046e+01	4.537945e+01	3.524131e+06	1.255868e-15	9.752969e-11	-3.894079e-01	3.000000e-01
3.000000e-01	5.733152e-09	1.104992e-10	2.594204e+01	4.556802e+01	4.524444e+06	1.267151e-15	1.258153e-10	-3.794079e-01	3.000000e-01
3.100000e-01	7.424453e-09	1.432121e-10	2.592117e+01	4.575572e+01	5.802335e+06	1.279563e-15	1.622628e-10	-3.694079e-01	3.000000e-01
3.200000e-01	9.611528e-09	1.855683e-10	2.589755e+01	4.594221e+01	7.432657e+06	1.293148e-15	2.092091e-10	-3.594079e-01	3.000000e-01
3.300000e-01	1.243824e-08	2.403912e-10	2.587083e+01	4.612707e+01	9.509742e+06	1.307947e-15	2.696517e-10	-3.494079e-01	3.000000e-01
3.400000e-01	1.608953e-08	3.113221e-10	2.584065e+01	4.630986e+01	1.215224e+07	1.323997e-15	3.474321e-10	-3.394079e-01	3.000000e-01
3.500000e-01	2.080284e-08	4.030529e-10	2.580659e+01	4.649007e+01	1.550914e+07	1.341328e-15	4.474685e-10	-3.294079e-01	3.000000e-01
3.600000e-01	2.688259e-08	5.216233e-10	2.576821e+01	4.666715e+01	1.976708e+07	1.359968e-15	5.760496e-10	-3.194079e-01	3.000000e-01
3.700000e-01	3.471847e-08	6.747997e-10	2.572502e+01	4.684047e+01	2.515951e+07	1.379934e-15	7.412067e-10	-3.094079e-01	3.000000e-01
3.800000e-01	4.480843e-08	8.725572e-10	2.567650e+01	4.700936e+01	3.197772e+07	1.401239e-15	9.531810e-10	-2.994079e-01	3.000000e-01
3.900000e-01	5.778758e-08	1.127690e-09	2.562211e+01	4.717309e+01	4.058441e+07	1.423886e-15	1.225012e-09	-2.894079e-01	3.000000e-01
4.000000e-01	7.446423e-08	1.456583e-09	2.556126e+01	4.733086e+01	5.143023e+07	1.447869e-15	1.573270e-09	-2.794079e-01	3.000000e-01
4.100000e-01	9.586479e-08	1.880190e-09	2.549338e+01	4.748186e+01	6.507375e+07	1.473171e-15	2.018977e-09	-2.694079e-01	3.000000e-01
4.200000e-01	1.232894e-07	2.425252e-09	2.541785e+01	4.762522e+01	8.220570e+07	1.499767e-15	2.588742e-09	-2.594079e-01	3.000000e-01
4.300000e-01	1.583805e-07	3.125838e-09	2.533409e+01	4.776008e+01	1.036781e+08	1.527619e-15	3.316170e-09	-2.494079e-01	3.000000e-01
4.400000e-01	2.032074e-07	4.025255e-09	2.524156e+01	4.788560e+01	1.305391e+08	1.556678e-15	4.243602e-09	-2.394079e-01	3.000000e-01
4.500000e-01	2.603693e-07	5.178434e-09	2.513977e+01	4.800098e+01	1.640755e+08	1.586887e-15	5.424248e-09	-2.294079e-01	3.000000e-01
4.600000e-01	3.331211e-07	6.654886e-09	2.502831e+01	4.810556e+01	2.058622e+08	1.618175e-15	6.924795e-09	-2.194079e-01	3.000000e-01
4.700000e-01	4.255273e-07	8.542347e-09	2.490693e+01	4.819880e+01	2.578229e+08	1.650464e-15	8.828588e-09	-2.094079e-01	3.000000e-01
4.800000e-01	5.426479e-07	1.095128e-08	2.477554e+01	4.828044e+01	3.223020e+08	1.683663e-15	1.123950e-08	-1.994079e-01	3.000000e-01
4.900000e-01	6.907650e-07	1.402040e-08	2.463428e+01	4.835049e+01	4.021510e+08	1.717676e-15	1.428662e-08	-1.894079e-01	3.000000e-01
5.000000e-01	8.776586e-07	1.792346e-08	2.448352e+01	4.840938e+01	5.008331e+08	1.752398e-15	1.812993e-08	-1.794079e-01	3.000000e-01
5.100000e-01	1.112944e-06	2.287752e-08	2.432396e+01	4.845800e+01	6.225502e+08	1.787717e-15	2.296718e-08	-1.694079e-01	3.000000e-01
5.200000e-01	1.408482e-06	2.915316e-08	2.415660e+01	4.849772e+01	7.723979e+08	1.823519e-15	2.904224e-08	-1.594079e-01	3.000000e-01
5.300000e-01	1.778890e-06	3.708693e-08	2.398271e+01	4.853048e+01	9.565545e+08	1.859685e-15	3.665512e-08	-1.494079e-01	3.000000e-01
5.400000e-01	2.242158e-06	4.709660e-08	2.380382e+01	4.855863e+01	1.182514e+09	1.896095e-15	4.617425e-08	-1.394079e-01	3.000000e-01
5.500000e-01	2.820412e-06	5.969987e-08	2.362159e+01	4.858485e+01	1.459367e+09	1.932627e-15	5.805126e-08	-1.294079e-01	3.000000e-01
5.600000e-01	3.540826e-06	7.553729e-08	2.343760e+01	4.861183e+01	1.798137e+09	1.969163e-15	7.283877e-08	-1.194079e-01	3.000000e-01
5.700000e-01	4.436707e-06	9.540014e-08	2.325315e+01	4.864183e+01	2.212173e+09	2.005588e-15	9.121177e-08	-1.094079e-01	3.000000e-01
5.800000e-01	5.548726e-06	1.202641e-07	2.306893e+01	4.867613e+01	2.717581e+09	2.041789e-15	1.139928e-07	-9.940794e-02	3.000000e-01
5.900000e-01	6.926237e-06	1.513293e-07	2.288466e+01	4.871425e+01	3.333672e+09	2.077660e-15	1.421809e-07	-8.940794e-02	3.000000e-01
6.000000e-01	8.628592e-06	1.900671e-07	2.269880e+01	4.875322e+01	4.083379e+09	2.113101e-15	1.769851e-07	-7.940794e-02	3.000000e-01
6.100000e-01	1.072623e-05	2.382732e-07	2.250826e+01	4.878684e+01	4.993544e+09	2.148020e-15	2.198591e-07	-6.940795e-02	3.000000e-01
6.200000e-01	1.330131e-05	2.981243e-07	2.230833e+01	4.880512e+01	6.094998e+09	2.182333e-15	2.725393e-07	-5.940795e-02	3.000000e-01
6.300000e-01	1.644751e-05	3.722373e-07	2.209277e+01	4.879407e+01	7.422282e+09	2.215964e-15	3.370801e-07	-4.940796e-02	3.000000e-01
6.400000e-01	2.026861e-05	4.637233e-07	2.185421e+01	4.873599e+01	9.012894e+09	2.248846e-15	4.158860e-07	-3.940797e-02	3.000000e-01
6.500000e-01	2.487565e-05	5.762323e-07	2.158474e+01	4.861024e+01	1.090596e+10	2.280923e-15	5.117369e-07	-2.940797e-02	3.000000e-01
6.600000e-01	3.038224e-05	7.139781e-07	2.127673e+01	4.839451e+01	1.314028e+10	2.312146e-15	6.278035e-07	-1.940799e-02	3.000000e-01
6.700000e-01	3.689831e-05	8.817361e-07	2.092367e+01	4.806649e+01	1.575183e+10	2.342477e-15	7.676514e-07	-9.408000e-03	3.000000e-01
6.800000e-01	4.452240e-05	1.084806e-06	2.052090e+01	4.760565e+01	1.877090e+10	2.371884e-15	9.352336e-07	5.919838e-04	3.000000e-01
6.900000e-01	5.333338e-05	1.328936e-06	2.006620e+01	4.699497e+01	2.221904e+10	2.400346e-15	1.134874e-06	1.059196e-02	3.000000e-01
7.000000e-01	6.338230e-05	1.620200e-06	1.956002e+01	4.622244e+01	2.610636e+10	2.427849e-15	1.371245e-06	2.059194e-02	3.000000e-01
7.100000e-01	7.468551e-05	1.964844e-06	1.900546e+01	4.528200e+01	3.042939e+10	2.454387e-15	1.649342e-06	3.059191e-02	3.000000e-01
7.200000e-01	8.722011e-05	2.369099e-06	1.840786e+01	4.417401e+01	3.516996e+10	2.479960e-15	1.974467e-06	4.059188e-02	3.000000e-01
7.300000e-01	1.009222e-04	2.838979e-06	1.777439e+01	4.290526e+01	4.029514e+10	2.504575e-15	2.352211e-06	5.059184e-02	3.000000e-01
7.400000e-01	1.156886e-04	3.380078e-06	1.711330e+01	4.148837e+01	4.575848e+10	2.528244e-15	2.788459e-06	6.059180e-02	3.000000e-01
7.500000e-01	1.313814e-04	3.997386e-06	1.643342e+01	3.994086e+01	5.150223e+10	2.550985e-15	3.289399e-06	7.059175e-02	3.000000e-01
7.600000e-01	1.478355e-04	4.695130e-06	1.574349e+01	3.828405e+01	5.746050e+10	2.572820e-15	3.861543e-06	8.059169e-02	3.000000e-01
7.700000e-01	1.648672e-04	5.476663e-06	1.505180e+01	3.654171e+01	6.356268e+10	2.593774e-15	4.511755e-06	9.059163e-02	3.000000e-01
7.800000e-01	1.822842e-04	6.344394e-06	1.436577e+01	3.473876e+01	6.973711e+10	2.613877e-15	5.247287e-06	1.005916e-01	3.000000e-01
7.900000e-01	1.998947e-04	7.299765e-06	1.369186e+01	3.290007e+01	7.591433e+10	2.633161e-15	6.075813e-06	1.105915e-01	3.000000e-01
8.000000e-01	2.175154e-04	8.343282e-06	1.303536e+01	3.104941e+01	8.202990e+10	2.651660e-15	7.005460e-06	1.205914e-01	3.000000e-01
8.100000e-01	2.349788e-04	9.474567e-06	1.240050e+01	2.920863e+01	8.802645e+10	2.669411e-15	8.044841e-06	1.305913e-01	3.000000e-01
8.200000e-01	2.521370e-04	1.069246e-05	1.179041e+01	2.739706e+01	9.385500e+10	2.686452e-15	9.203068e-06	1.405912e-01	3.000000e-01
8.300000e-01	2.688649e-04	1.199510e-05	1.120728e+01	2.563112e+01	9.947562e+10	2.702822e-15	1.048978e-05	1.505911e-01	3.000000e-01
8.400000e-01	2.850611e-04	1.338008e-05	1.065245e+01	2.392426e+01	1.048574e+11	2.718560e-15	1.191515e-05	1.605910e-01	3.000000e-01
8.500000e-01	3.006476e-04	1.484454e-05	1.012654e+01	2.228691e+01	1.099779e+11	2.733708e-15	1.348987e-05	1.705909e-01	3.000000e-01
8.600000e-01	3.155677e-04	1.638527e-05	9.629614e+00	2.072668e+01	1.148226e+11	2.748307e-15	1.522519e-05	1.805907e-01	3.000000e-01
8.700000e-01	3.297843e-04	1.799885e-05	9.161260e+00	1.924864e+01	1.193834e+11	2.762396e-15	1.713286e-05	1.905906e-01	3.000000e-01
8.800000e-01	3.432768e-04	1.968170e-05	8.720711e+00	1.785562e+01	1.236580e+11	2.776019e-15	1.922514e-05	2.005905e-01	3.000000e-01
8.900000e-01	3.560385e-04	2.143017e-05	8.306944e+00	1.654856e+01	1.276483e+11	2.789215e-15	2.151477e-05	2.105903e-01	3.000000e-01
9.000000e-01	3.680736e-04	2.324063e-05	7.918753e+00	1.532687e+01	1.313599e+11	2.802024e-15	2.401492e-05	2.205902e-01	3.000000e-01
9.100000e-01	3.793946e-04	2.510945e-05	7.554817e+00	1.418873e+01	1.348007e+11	2.814487e-15	2.673916e-05	2.305900e-01	3.000000e-01
9.200000e-01	3.900205e-04	2.703313e-05	7.213751e+00	1.313140e+01	1.379802e+11	2.826642e-15	2.970138e-05	2.405899e-01	3.000000e-01
9.300000e-01	3.999743e-04	2.900824e-05	6.894151e+00	1.215147e+01	1.409091e+11	2.838528e-15	3.291571e-05	2.505897e-01	3.000000e-01
9.400000e-01	4.092815e-04	3.103147e-05	6.594619e+00	1.124510e+01	1.435984e+11	2.850182e-15	3.639644e-05	2.605895e-01	3.000000e-01
9.500000e-01	4.179691e-04	3.309968e-05	6.313794e+00	1.040814e+01	1.460593e+11	2.861640e-15	4.015789e-05	2.705894e-01	3.000000e-01
9.600000e-01	4.260645e-04	3.520982e-05	6.050365e+00	9.636346e+00	1.483028e+11	2.872936e-15	4.421432e-05	2.805892e-01	3.000000e-01
9.700000e-01	4.335948e-04	3.735901e-05	5.803082e+00	8.925426e+00	1.503395e+11	2.884105e-15	4.857973e-05	2.905890e-01	3.000000e-01
9.800000e-01	4.405860e-04	3.954448e-05	5.570766e+00	8.271165e+00	1.521793e+11	2.895177e-15	5.326772e-05	3.005889e-01	3.000000e-01
9.900000e-01	4.470635e-04	4.176360e-05	5.352310e+00	7.669468e+00	1.538318e+11	2.906183e-15	5.829132e-05	3.105887e-01	3.000000e-01
1.000000e+00	4.530508e-04	4.401386e-05	5.146683e+00	7.116411e+00	1.553060e+11	2.917149e-15	6.366282e-05	3.205885e-01	3.000000e-01
1.010000e+00	4.585706e-04	4.629288e-05	4.952928e+00	6.608260e+00	1.566102e+11	2.928102e-15	6.939355e-05	3.305883e-01	3.000000e-01
1.020000e+00	4.636441e-04	4.859836e-05	4.770161e+00	6.141496e+00	1.577523e+11	2.939063e-15	7.549367e-05	3.405881e-01	3.000000e-01
1.030000e+00	4.682910e-04	5.092813e-05	4.597568e+00	5.712814e+00	1.587398e+11	2.950054e-15	8.197204e-05	3.505879e-01	3.000000e-01
1.040000e+00	4.725303e-04	5.328010e-05	4.434398e+00	5.319132e+00	1.595798e+11	2.961091e-15	8.883599e-05	3.605877e-01	3.000000e-01
1.050000e+00	4.763798e-04	5.565227e-05	4.279967e+00	4.957581e+00	1.602791e+11	2.972188e-15	9.609118e-05	3.705875e-01	3.000000e-01
1.060000e+00	4.798562e-04	5.804274e-05	4.133646e+00	4.625503e+00	1.608444e+11	2.983357e-15	1.037414e-04	3.805874e-01	3.000000e-01
1.070000e+00	4.829759e-04	6.044969e-05	3.994858e+00	4.320438e+00	1.612820e+11	2.994605e-15	1.117886e-04	3.905872e-01	3.000000e-01
1.080000e+00	4.857541e-04	6.287136e-05	3.863080e+00	4.040116e+00	1.615983e+11	3.005937e-15	1.202327e-04	4.005870e-01	3.000000e-01
1.090000e+00	4.882060e-04	6.530610e-05	3.737829e+00	3.782446e+00	1.617995e+11	3.017352e-15	1.290715e-04	4.105868e-01	3.000000e-01
1.100000e+00	4.903460e-04	6.775230e-05	3.618667e+00	3.545503e+00	1.618918e+11	3.028850e-15	1.383008e-04	4.205866e-01	3.000000e-01
1.110000e+00	4.921881e-04	7.020844e-05	3.505191e+00	3.327520e+00	1.618814e+11	3.040424e-15	1.479144e-04	4.305864e-01	3.000000e-01
1.120000e+00	4.937459e-04	7.267307e-05	3.397035e+00	3.126872e+00	1.617743e+11	3.052066e-15	1.579041e-04	4.405862e-01	3.000000e-01
1.130000e+00	4.950327e-04	7.514479e-05	3.293859e+00	2.942071e+00	1.615766e+11	3.063765e-15	1.682600e-04	4.505860e-01	3.000000e-01
1.140000e+00	4.960616e-04	7.762229e-05	3.195355e+00	2.771753e+00	1.612942e+11	3.075507e-15	1.789703e-04	4.605858e-01	3.000000e-01
1.150000e+00	4.968449e-04	8.010431e-05	3.101237e+00	2.614670e+00	1.609331e+11	3.087277e-15	1.900221e-04	4.705856e-01	3.000000e-01
1.160000e+00	4.973951e-04	8.258964e-05	3.011244e+00	2.469679e+00	1.604988e+11	3.099057e-15	2.014007e-04	4.805854e-01	3.000000e-01
1.170000e+00	4.977237e-04	8.507716e-05	2.925131e+00	2.335737e+00	1.599972e+11	3.110829e-15	2.130906e-04	4.905852e-01	3.000000e-01
1.180000e+00	4.978424e-04	8.756579e-05	2.842676e+00	2.211891e+00	1.594334e+11	3.122573e-15	2.250755e-04	5.005850e-01	3.000000e-01
1.190000e+00	4.977619e-04	9.005449e-05	2.763670e+00	2.097269e+00	1.588128e+11	3.134269e-15	2.373381e-04	5.105848e-01	3.000000e-01
1.200000e+00	4.974928e-04	9.254231e-05	2.687921e+00	1.991078e+00	1.581402e+11	3.145897e-15	2.498610e-04	5.205845e-01	3.000000e-01
1.210000e+00	4.970452e-04	9.502833e-05	2.615248e+00	1.892594e+00	1.574204e+11	3.157438e-15	2.626264e-04	5.305843e-01	3.000000e-01
1.220000e+00	4.964286e-04	9.751167e-05	2.545483e+00	1.801158e+00	1.566578e+11	3.168873e-15	2.756163e-04	5.405841e-01	3.000000e-01
1.230000e+00	4.956521e-04	9.999151e-05	2.478471e+00	1.716169e+00	1.558564e+11	3.180184e-15	2.888131e-04	5.505839e-01	3.000000e-01
1.240000e+00	4.947242e-04	1.024671e-04	2.414064e+00	1.637080e+00	1.550202e+11	3.191353e-15	3.021991e-04	5.605837e-01	3.000000e-01
1.250000e+00	4.936531e-04	1.049377e-04	2.352126e+00	1.563394e+00	1.541527e+11	3.202364e-15	3.157573e-04	5.705835e-01	3.000000e-01
1.260000e+00	4.924464e-04	1.074025e-04	2.292527e+00	1.494657e+00	1.532571e+11	3.213205e-15	3.294711e-04	5.805833e-01	3.000000e-01
1.270000e+00	4.911112e-04	1.098610e-04	2.235148e+00	1.430459e+00	1.523364e+11	3.223861e-15	3.433243e-04	5.905831e-01	3.000000e-01
1.280000e+00	4.896543e-04	1.123125e-04	2.179874e+00	1.370423e+00	1.513932e+11	3.234322e-15	3.573016e-04	6.005829e-01	3.000000e-01
1.290000e+00	4.880819e-04	1.147564e-04	2.126599e+00	1.314209e+00	1.504300e+11	3.244579e-15	3.713882e-04	6.105827e-01	3.000000e-01
1.300000e+00	4.863998e-04	1.171922e-04	2.075223e+00	1.261508e+00	1.494489e+11	3.254623e-15	3.855700e-04	6.205825e-01	3.000000e-01
1.310000e+00	4.846135e-04	1.196193e-04	2.025650e+00	1.212037e+00	1.484519e+11	3.264448e-15	3.998339e-04	6.305823e-01	3.000000e-01
1.320000e+00	4.827282e-04	1.220372e-04	1.977792e+00	1.165539e+00	1.474407e+11	3.274050e-15	4.141673e-04	6.405821e-01	3.000000e-01
1.330000e+00	4.807486e-04	1.244454e-04	1.931564e+00	1.121781e+00	1.464169e+11	3.283424e-15	4.285584e-04	6.505820e-01	3.000000e-01
1.340000e+00	4.786792e-04	1.268435e-04	1.886889e+00	1.080550e+00	1.453817e+11	3.292569e-15	4.429960e-04	6.605818e-01	3.000000e-01
1.350000e+00	4.765240e-04	1.292310e-04	1.843690e+00	1.041651e+00	1.443363e+11	3.301483e-15	4.574699e-04	6.705816e-01	3.000000e-01
1.360000e+00	4.742871e-04	1.316076e-04	1.801899e+00	1.004909e+00	1.432819e+11	3.310167e-15	4.719703e-04	6.805814e-01	3.000000e-01
1.370000e+00	4.719720e-04	1.339727e-04	1.761448e+00	9.701611e-01	1.422193e+11	3.318621e-15	4.864882e-04	6.905812e-01	3.000000e-01
1.380000e+00	4.695821e-04	1.363261e-04	1.722275e+00	9.372612e-01	1.411493e+11	3.326847e-15	5.010152e-04	7.005810e-01	3.000000e-01
1.390000e+00	4.671207e-04	1.386674e-04	1.684321e+00	9.060745e-01	1.400725e+11	3.334848e-15	5.155434e-04	7.105808e-01	3.000000e-01
1.400000e+00	4.645907e-04	1.409961e-04	1.647530e+00	8.764781e-01	1.389897e+11	3.342627e-15	5.300654e-04	7.205806e-01	3.000000e-01
1.410000e+00	4.619951e-04	1.433121e-04	1.611850e+00	8.483597e-01	1.379013e+11	3.350187e-15	5.445745e-04	7.305804e-01	3.000000e-01
1.420000e+00	4.593365e-04	1.456149e-04	1.577231e+00	8.216164e-01	1.368077e+11	3.357533e-15	5.590644e-04	7.405802e-01	3.000000e-01
1.430000e+00	4.566174e-04	1.479042e-04	1.543626e+00	7.961537e-01	1.357095e+11	3.364668e-15	5.735292e-04	7.505800e-01	3.000000e-01
1.440000e+00	4.538404e-04	1.501798e-04	1.510990e+00	7.718854e-01	1.346069e+11	3.371599e-15	5.879634e-04	7.605799e-01	3.000000e-01
1.450000e+00	4.510076e-04	1.524414e-04	1.479282e+00	7.487319e-01	1.335002e+11	3.378329e-15	6.023620e-04	7.705797e-01	3.000000e-01
1.460000e+00	4.481214e-04	1.546886e-04	1.448463e+00	7.266204e-01	1.323898e+11	3.384865e-15	6.167202e-04	7.805795e-01	3.000000e-01
1.470000e+00	4.451838e-04	1.569213e-04	1.418494e+00	7.054836e-01	1.312758e+11	3.391210e-15	6.310336e-04	7.905793e-01	3.000000e-01
1.480000e+00	4.421969e-04	1.591392e-04	1.389340e+00	6.852599e-01	1.301585e+11	3.397372e-15	6.452981e-04	8.005791e-01	3.000000e-01
1.490000e+00	4.391626e-04	1.613420e-04	1.360968e+00	6.658924e-01	1.290382e+11	3.403355e-15	6.595099e-04	8.105790e-01	3.000000e-01
1.500000e+00	4.360829e-04	1.635296e-04	1.333346e+00	6.473285e-01	1.279149e+11	3.409164e-15	6.736655e-04	8.205788e-01	3.000000e-01
1.510000e+00	4.329595e-04	1.657016e-04	1.306443e+00	6.295198e-01	1.267889e+11	3.414805e-15	6.877615e-04	8.305786e-01	3.000000e-01
1.520000e+00	4.297941e-04	1.678579e-04	1.280232e+00	6.124214e-01	1.256604e+11	3.420284e-15	7.017948e-04	8.405784e-01	3.000000e-01
1.530000e+00	4.265886e-04	1.699983e-04	1.254685e+00	5.959919e-01	1.245294e+11	3.425605e-15	7.157625e-04	8.505782e-01	3.000000e-01
1.540000e+00	4.233446e-04	1.721225e-04	1.229777e+00	5.801928e-01	1.233962e+11	3.430775e-15	7.296619e-04	8.605781e-01	3.000000e-01
1.550000e+00	4.200637e-04	1.742304e-04	1.205483e+00	5.649887e-01	1.222609e+11	3.435797e-15	7.434904e-04	8.705779e-01	3.000000e-01
1.560000e+00	4.167475e-04	1.763219e-04	1.181780e+00	5.503464e-01	1.211237e+11	3.440678e-15	7.572457e-04	8.805777e-01	3.000000e-01
1.570000e+00	4.133975e-04	1.783966e-04	1.158647e+00	5.362353e-01	1.199846e+11	3.445421e-15	7.709255e-04	8.905776e-01	3.000000e-01
1.580000e+00	4.100152e-04	1.804546e-04	1.136062e+00	5.226268e-01	1.188439e+11	3.450032e-15	7.845277e-04	9.005774e-01	3.000000e-01
1.590000e+00	4.066022e-04	1.824955e-04	1.114006e+00	5.094945e-01	1.177017e+11	3.454515e-15	7.980503e-04	9.105772e-01	3.000000e-01
1.600000e+00	4.031599e-04	1.845193e-04	1.092460e+00	4.968134e-01	1.165581e+11	3.458875e-15	8.114915e-04	9.205771e-01	3.000000e-01
1.610000e+00	3.996897e-04	1.865258e-04	1.071406e+00	4.845607e-01	1.154133e+11	3.463116e-15	8.248495e-04	9.305769e-01	3.000000e-01
1.620000e+00	3.961929e-04	1.885149e-04	1.050827e+00	4.727147e-01	1.142675e+11	3.467242e-15	8.381227e-04	9.405767e-01	3.000000e-01
1.630000e+00	3.926710e-04	1.904864e-04	1.030706e+00	4.612553e-01	1.131207e+11	3.471257e-15	8.513095e-04	9.505766e-01	3.000000e-01
1.640000e+00	3.891253e-04	1.924403e-04	1.011029e+00	4.501637e-01	1.119732e+11	3.475166e-15	8.644084e-04	9.605764e-01	3.000000e-01
1.650000e+00	3.855571e-04	1.943764e-04	9.917798e-01	4.394224e-01	1.108250e+11	3.478971e-15	8.774181e-04	9.705763e-01	3.000000e-01
1.660000e+00	3.819678e-04	1.962946e-04	9.729454e-01	4.290147e-01	1.096765e+11	3.482677e-15	8.903373e-04	9.805761e-01	3.000000e-01
1.670000e+00	3.783586e-04	1.981948e-04	9.545119e-01	4.189253e-01	1.085276e+11	3.486288e-15	9.031647e-04	9.905760e-01	3.000000e-01
1.680000e+00	3.747307e-04	2.000769e-04	9.364667e-01	4.091397e-01	1.073787e+11	3.489805e-15	9.158992e-04	1.000576e+00	3.000000e-01
